link_id,source_row_no,warehouse_id,customer_id,warehouse_name,customer_name,origin_lat,origin_lon,destination_lat,destination_lon
od_000202,202,wh_3ffb248ed9,cu_8c7d843cf0,양지RDC,삼호타이어판매(주),37.18870000,127.32620000,37.60982000,127.17028000
od_000203,203,wh_3ffb248ed9,cu_b18d9ce36a,양지RDC,필선종합부분정비,37.18870000,127.32620000,37.94837000,127.06186000
od_000204,204,wh_3ffb248ed9,cu_944c4440b3,양지RDC,타이어뱅크(양주점),37.18870000,127.32620000,37.81338000,127.04561000
od_000205,205,wh_3ffb248ed9,cu_bff79573e5,양지RDC,타이어샵,37.18870000,127.32620000,37.69945000,126.96947000
od_000206,206,wh_3ffb248ed9,cu_290342b72e,양지RDC,평화자동차공업사,37.18870000,127.32620000,37.83069000,127.05337000
od_000207,207,wh_3ffb248ed9,cu_0b41bf40c2,양지RDC,대진상사,37.18870000,127.32620000,37.86706000,127.06086000
od_000208,208,wh_3ffb248ed9,cu_45d4232c02,양지RDC,신성타이어,37.18870000,127.32620000,37.80679000,127.08376000
od_000209,209,wh_3ffb248ed9,cu_271745cf42,양지RDC,옥정타이어,37.18870000,127.32620000,37.81145000,127.08616000
od_000210,210,wh_3ffb248ed9,cu_f580968147,양지RDC,타이어 메이트,37.18870000,127.32620000,37.78380000,127.03115000
od_000211,211,wh_3ffb248ed9,cu_ab131ff7fc,양지RDC,타이어뱅크 의정부점,37.18870000,127.32620000,37.74545000,127.05389000
od_000212,212,wh_3ffb248ed9,cu_8dd7f56f57,양지RDC,타이어뱅크 서의정부점,37.18870000,127.32620000,37.73327000,127.03863000
od_000213,213,wh_3ffb248ed9,cu_3ae52062d9,양지RDC,타이어뱅크 상계-의정부 IC 점,37.18870000,127.32620000,37.69925000,127.05394000
od_000214,214,wh_3ffb248ed9,cu_72412f0ad2,양지RDC,비케이(BK)트레이딩,37.18870000,127.32620000,37.71298000,127.10231000
od_000215,215,wh_3ffb248ed9,cu_818b62a20a,양지RDC,넥센타이어 의정부영업소,37.18870000,127.32620000,37.72773000,127.04837000
od_000216,216,wh_3ffb248ed9,cu_5faf21061f,양지RDC,타이어 E 마트,37.18870000,127.32620000,37.65742000,127.14311000
od_000217,217,wh_3ffb248ed9,cu_19fd6dc2ff,양지RDC,타이어월드 의정부점,37.18870000,127.32620000,37.74975000,127.05996000
od_000218,218,wh_3ffb248ed9,cu_8af3ae4efe,양지RDC,오토월드 가능점,37.18870000,127.32620000,37.74326000,127.02598000
od_000219,219,wh_3ffb248ed9,cu_02bd1d2a91,양지RDC,타이어뱅크 포천점,37.18870000,127.32620000,37.80067000,127.12971000
od_000220,220,wh_3ffb248ed9,cu_1fcc670077,양지RDC,타이어뱅크 송우점,37.18870000,127.32620000,37.83742000,127.15429000
od_000221,221,wh_3ffb248ed9,cu_faf794fdcb,양지RDC,타이어시티,37.18870000,127.32620000,37.92013000,127.22105000
od_000222,222,wh_3ffb248ed9,cu_b538405893,양지RDC,엘림타이어,37.18870000,127.32620000,37.82358920,127.19524200
od_000223,223,wh_3ffb248ed9,cu_9d5ebab4f5,양지RDC,티스테이션 양주고읍점,37.18870000,127.32620000,37.89106000,127.19839000
od_000224,224,wh_3ffb248ed9,cu_c6f89b3de2,양지RDC,타이어 하우스,37.18870000,127.32620000,37.86680000,127.17501000
od_000225,225,wh_3ffb248ed9,cu_dc159b7f0a,양지RDC,성진 RF 타이어(주),37.18870000,127.32620000,37.81868000,127.21374000
od_000226,226,wh_3ffb248ed9,cu_7458c43f05,양지RDC,타이어테크(번동점),37.18870000,127.32620000,37.63508000,127.03301000
od_000227,227,wh_3ffb248ed9,cu_d8b0d404c3,양지RDC,오토마스타수유점,37.18870000,127.32620000,37.63257000,127.01733000
od_000228,228,wh_3ffb248ed9,cu_3aaf8cc1a0,양지RDC,형제종합상사,37.18870000,127.32620000,37.62235000,127.07161000
od_000229,229,wh_3ffb248ed9,cu_42d04033cc,양지RDC,타이어테크 상계,37.18870000,127.32620000,37.66944000,127.08029000
od_000230,230,wh_3ffb248ed9,cu_e143e5088e,양지RDC,백마타이어,37.18870000,127.32620000,37.62926000,127.07459000
od_000231,231,wh_3ffb248ed9,cu_9c2a33abd8,양지RDC,상계유통,37.18870000,127.32620000,37.65768000,127.06633000
od_000232,232,wh_3ffb248ed9,cu_a470d878c5,양지RDC,현대한타판매(주),37.18870000,127.32620000,37.65814000,127.07125000
od_000233,233,wh_3ffb248ed9,cu_a44ef3841d,양지RDC,창동상사,37.18870000,127.32620000,37.62811000,127.01819000
od_000234,234,wh_3ffb248ed9,cu_1ee43c837d,양지RDC,타이어패밀리,37.18870000,127.32620000,37.65133000,127.03956000
od_000235,235,wh_3ffb248ed9,cu_8160cd1a1a,양지RDC,타이어119,37.18870000,127.32620000,37.67213000,127.04365000
od_000236,236,wh_3ffb248ed9,cu_bc155ba4b2,양지RDC,타이어테크 도봉점,37.18870000,127.32620000,37.66262000,127.03849000
od_000237,237,wh_3ffb248ed9,cu_6e07f43783,양지RDC,신성타이어,37.18870000,127.32620000,37.61094000,127.03447000
od_000238,238,wh_3ffb248ed9,cu_27c4ea606e,양지RDC,오륜타이어,37.18870000,127.32620000,37.51280000,127.14176000
od_000239,239,wh_3ffb248ed9,cu_de813b0266,양지RDC,포천부분정비공업사,37.18870000,127.32620000,37.83673000,127.15463000
od_000240,240,wh_3ffb248ed9,cu_bbfd9e8e60,양지RDC,MOBILE4YOU,37.18870000,127.32620000,37.63610000,127.01319000
od_000241,241,wh_3ffb248ed9,cu_87280b96fd,양지RDC,쌍용자동차 동두천서비스프라자,37.18870000,127.32620000,37.87559410,127.05715600
od_000242,242,wh_3ffb248ed9,cu_a2e4de3ca6,양지RDC,정한공업사,37.18870000,127.32620000,37.74992180,127.05378200
od_000243,243,wh_3ffb248ed9,cu_11663d15f2,양지RDC,㈜ 타이어 빅 마트(도봉점) 사용금지,37.18870000,127.32620000,37.67111000,127.04310000
od_000244,244,wh_3ffb248ed9,cu_aeadb65f14,양지RDC,수유북부점 기아오토큐,37.18870000,127.32620000,37.64519000,127.01090000
od_000245,245,wh_4d084acb39,cu_251489a45f,시흥RDC,방주타이어,37.34485000,126.71229000,37.65308000,126.67085000
od_000246,246,wh_4d084acb39,cu_cf8ee618dd,시흥RDC,목감중고타이어,37.34485000,126.71229000,37.39971000,126.86822000
od_000247,247,wh_4d084acb39,cu_989a708dc1,시흥RDC,타이어뱅크 가양점,37.34485000,126.71229000,37.56798000,126.84147000
od_000248,248,wh_4d084acb39,cu_92f992a5db,시흥RDC,금호타이어 강서대리점,37.34485000,126.71229000,37.55887000,126.85795000
od_000249,249,wh_4d084acb39,cu_8ae9ed0551,시흥RDC,오토프로공업사,37.34485000,126.71229000,37.55179000,126.83665000
od_000250,250,wh_4d084acb39,cu_5ed6951cb0,시흥RDC,성오브이아이피자동차공업사,37.34485000,126.71229000,37.55281000,126.85350000
od_000251,251,wh_4d084acb39,cu_5359dbdbf9,시흥RDC,아이러브타이어,37.34485000,126.71229000,37.53124000,126.85897000
od_000252,252,wh_4d084acb39,cu_137ae4efad,시흥RDC,충남상사,37.34485000,126.71229000,37.55447000,126.86735000
od_000253,253,wh_4d084acb39,cu_8587e8a9a0,시흥RDC,화곡점기아오토큐,37.34485000,126.71229000,37.52897000,126.85252000
od_000254,254,wh_4d084acb39,cu_12686ebb69,시흥RDC,은행카플라자,37.34485000,126.71229000,37.55972000,126.80980000
od_000255,255,wh_4d084acb39,cu_9827133cd6,시흥RDC,타이어뱅크(마포점),37.34485000,126.71229000,37.54335000,126.95141000
od_000256,256,wh_4d084acb39,cu_17c1d3643b,시흥RDC,타이어뱅크 합정점,37.34485000,126.71229000,37.54920000,126.91415000
od_000257,257,wh_4d084acb39,cu_d7e3464f96,시흥RDC,타이어뱅크 서강점,37.34485000,126.71229000,37.55096000,126.93276000
od_000258,258,wh_4d084acb39,cu_473d8e47e2,시흥RDC,삼성모터스,37.34485000,126.71229000,37.54289850,126.93775600
od_000259,259,wh_4d084acb39,cu_a1daeeff51,시흥RDC,동아상사,37.34485000,126.71229000,37.55790000,126.92264000
od_000260,260,wh_4d084acb39,cu_a1ee44b845,시흥RDC,타이어백화점,37.34485000,126.71229000,37.54938000,126.93231000
od_000261,261,wh_4d084acb39,cu_a97006fa10,시흥RDC,오토크로스,37.34485000,126.71229000,37.55061000,126.91611000
od_000262,262,wh_4d084acb39,cu_b71f541b3c,시흥RDC,대상자동차㈜,37.34485000,126.71229000,37.58476000,126.91420000
od_000263,263,wh_4d084acb39,cu_ec7ad6e9ea,시흥RDC,타이어 하우스,37.34485000,126.71229000,37.30305000,126.84919000
od_000264,264,wh_4d084acb39,cu_90071d526c,시흥RDC,르노코리아자동차 서비스코너 남가좌점,37.34485000,126.71229000,37.57574150,126.92563800
od_000265,265,wh_4d084acb39,cu_b2396529c7,시흥RDC,모빌랜드,37.34485000,126.71229000,37.57623000,126.90914000
od_000266,266,wh_4d084acb39,cu_31b8b137cd,시흥RDC,다원카센타,37.34485000,126.71229000,37.57615260,126.93506800
od_000267,267,wh_4d084acb39,cu_7fee8c7444,시흥RDC,신일카써비스,37.34485000,126.71229000,37.57290000,126.92081000
od_000268,268,wh_4d084acb39,cu_87fc4a67ea,시흥RDC,카닥터,37.34485000,126.71229000,37.59442000,126.94801000
od_000269,269,wh_4d084acb39,cu_1973158ca8,시흥RDC,그린카서비스,37.34485000,126.71229000,37.58486000,126.92390000
od_000270,270,wh_4d084acb39,cu_606f8c34ce,시흥RDC,두림상사,37.34485000,126.71229000,37.52124000,126.84424000
od_000271,271,wh_4d084acb39,cu_74035664fc,시흥RDC,타이어DC플러스,37.34485000,126.71229000,37.69556000,126.74702000
od_000272,272,wh_4d084acb39,cu_74ec52f40f,시흥RDC,타이어뱅크목동점,37.34485000,126.71229000,37.51061000,126.87111000
od_000273,273,wh_4d084acb39,cu_4d0064cf16,시흥RDC,한도타이어,37.34485000,126.71229000,37.53100000,126.83102000
od_000274,274,wh_4d084acb39,cu_1f7a70e41e,시흥RDC,신월카센타,37.34485000,126.71229000,37.51745000,126.84000000
od_000275,275,wh_4d084acb39,cu_f4408e4856,시흥RDC,타이어휠 총판 싸게파는곳,37.34485000,126.71229000,37.53629000,126.82842000
od_000276,276,wh_4d084acb39,cu_69949d956b,시흥RDC,신정카공업사,37.34485000,126.71229000,37.51934000,126.85745000
od_000277,277,wh_4d084acb39,cu_7dcf2549ed,시흥RDC,한진타이어,37.34485000,126.71229000,37.52910000,126.86097000
od_000278,278,wh_4d084acb39,cu_1e86ef31bc,시흥RDC,타이어뱅크 영등포점,37.34485000,126.71229000,37.52693000,126.89886000
od_000279,279,wh_4d084acb39,cu_7bf142a3dc,시흥RDC,타이어뱅크,37.34485000,126.71229000,37.52728000,126.89960000
od_000280,280,wh_4d084acb39,cu_df0929147f,시흥RDC,미래카써비스,37.34485000,126.71229000,37.52175000,126.89452000
od_000281,281,wh_4d084acb39,cu_d457ef0791,시흥RDC,넥센메이트 영등포점,37.34485000,126.71229000,37.53548000,126.89677000
od_000282,282,wh_4d084acb39,cu_fdf891749c,시흥RDC,건영자동차공업사,37.34485000,126.71229000,37.53489030,126.96223600
od_000283,283,wh_3ffb248ed9,cu_066eec55d0,양지RDC,큰빛자동차공업사,37.18870000,127.32620000,37.38720000,127.29398000
od_000284,284,wh_3ffb248ed9,cu_b70b790985,양지RDC,대아카센타,37.18870000,127.32620000,37.46666000,127.30704000
od_000285,285,wh_3ffb248ed9,cu_7a0f74a580,양지RDC,성일상사,37.18870000,127.32620000,37.39809000,127.22604000
od_000286,286,wh_3ffb248ed9,cu_c6a109376f,양지RDC,타이어뱅크 곤지암점,37.18870000,127.32620000,37.41714000,127.25614000
od_000287,287,wh_3ffb248ed9,cu_f703fc3594,양지RDC,타이어뱅크 광주점,37.18870000,127.32620000,37.39260000,127.28316000
od_000288,288,wh_3ffb248ed9,cu_d69cfad510,양지RDC,타이어뱅크 오포점,37.18870000,127.32620000,37.35998000,127.15378000
od_000289,289,wh_3ffb248ed9,cu_8f5b40f589,양지RDC,타이어뱅크 경안I.C,37.18870000,127.32620000,37.43113000,127.26019000
od_000290,290,wh_3ffb248ed9,cu_eae309389b,양지RDC,타이어테크 성남점(성남영업소),37.18870000,127.32620000,37.46406560,127.12684000
od_000291,291,wh_3ffb248ed9,cu_dcc9e4cd7a,양지RDC,수도타이어상사,37.18870000,127.32620000,37.43403000,127.13884000
od_000292,292,wh_3ffb248ed9,cu_8762e58dba,양지RDC,최진수카센타,37.18870000,127.32620000,37.44686000,127.12613000
od_000293,293,wh_3ffb248ed9,cu_173b7f2d3d,양지RDC,타이어뱅크 성남점,37.18870000,127.32620000,37.42854000,127.13060000
od_000294,294,wh_3ffb248ed9,cu_ab0c7f2ff3,양지RDC,애니카랜드 분당점,37.18870000,127.32620000,37.40570000,127.12669000
od_000295,295,wh_3ffb248ed9,cu_173b7f2d3d,양지RDC,타이어뱅크 성남점,37.18870000,127.32620000,37.42854000,127.13060000
od_000296,296,wh_3ffb248ed9,cu_c7cd7f15cb,양지RDC,"타이어월드 분당점(동원동, 노승완)",37.18870000,127.32620000,37.34630000,127.10125000
od_000297,297,wh_3ffb248ed9,cu_22c5674263,양지RDC,타이어월드 이매점,37.18870000,127.32620000,37.39783000,127.12913000
od_000298,298,wh_3ffb248ed9,cu_a53718d3aa,양지RDC,타이어월드 백현점,37.18870000,127.32620000,37.37804000,127.10161000
od_000299,299,wh_3ffb248ed9,cu_d23bf38f2a,양지RDC,타이어뱅크 판교점(앗!타이어 신발보다싼곳),37.18870000,127.32620000,37.37426000,127.10200000
od_000300,300,wh_3ffb248ed9,cu_da6ab51a4a,양지RDC,타이어뱅크(모란점),37.18870000,127.32620000,37.43324000,127.12528000
od_000301,301,wh_3ffb248ed9,cu_ac868f8a20,양지RDC,타이어뱅크 성남I.C점,37.18870000,127.32620000,37.42962000,127.12895000
od_000302,302,wh_3ffb248ed9,cu_1a846b7db8,양지RDC,수도타이어 용인지점,37.18870000,127.32620000,37.24120000,127.17039000
od_000303,303,wh_3ffb248ed9,cu_25a9982194,양지RDC,정우카센타,37.18870000,127.32620000,37.35516000,127.24577000
od_000304,304,wh_3ffb248ed9,cu_7445a5d1a1,양지RDC,타이어테크 수지점,37.18870000,127.32620000,37.32415000,127.09329000
od_000305,305,wh_3ffb248ed9,cu_8e4dd57ec0,양지RDC,타이어킹,37.18870000,127.32620000,37.26840000,127.07073000
od_000306,306,wh_3ffb248ed9,cu_fce2883250,양지RDC,타이어뱅크 수지점,37.18870000,127.32620000,37.31480000,127.08632000
od_000307,307,wh_3ffb248ed9,cu_f8b4cd9668,양지RDC,타이어뱅크 용인점,37.18870000,127.32620000,37.23715000,127.18573000
od_000308,308,wh_3ffb248ed9,cu_347642e674,양지RDC,경인자동차공업사,37.18870000,127.32620000,37.34260000,127.17724000
od_000309,309,wh_3ffb248ed9,cu_fed1788a48,양지RDC,타이어뱅크 모현점,37.18870000,127.32620000,37.34735000,127.25125000
od_000310,310,wh_3ffb248ed9,cu_0bf9290292,양지RDC,타이어뱅크 동용인점,37.18870000,127.32620000,37.23360000,127.21694000
od_000311,311,wh_3ffb248ed9,cu_48e43b1c80,양지RDC,타이어뱅크 구성점,37.18870000,127.32620000,37.29490000,127.11030000
od_000312,312,wh_3ffb248ed9,cu_a2bd5037f7,양지RDC,타이어뱅크 용인IC점,37.18870000,127.32620000,37.25641000,127.21211000
od_000313,313,wh_3ffb248ed9,cu_7b153b4343,양지RDC,넥센타이어 오포대리점,37.18870000,127.32620000,37.32509000,127.22210000
od_000314,314,wh_3ffb248ed9,cu_719b1776b3,양지RDC,"타이어월드 신갈점(신갈동, 유안현)",37.18870000,127.32620000,37.27424000,127.11226000
od_000315,315,wh_3ffb248ed9,cu_126d76f476,양지RDC,타이어챔프,37.18870000,127.32620000,37.24911000,127.21289000
od_000316,316,wh_3ffb248ed9,cu_42368a2843,양지RDC,타이어로드,37.18870000,127.32620000,37.25668000,127.48622000
od_000317,317,wh_3ffb248ed9,cu_2b6e69a58d,양지RDC,신둔종합타이어,37.18870000,127.32620000,37.30867000,127.40291000
od_000318,318,wh_3ffb248ed9,cu_96de6da25c,양지RDC,이천종합타이어,37.18870000,127.32620000,37.28067000,127.45425000
od_000319,319,wh_3ffb248ed9,cu_0715feda5d,양지RDC,타이어뱅크(이천점),37.18870000,127.32620000,37.26987000,127.45566000
od_000320,320,wh_3ffb248ed9,cu_ee5d0634be,양지RDC,(주)대우자동차이천정비센타,37.18870000,127.32620000,37.32024000,127.47088000
od_000321,321,wh_3ffb248ed9,cu_3fc0b3b97a,양지RDC,넥센메이트 서하남영업소,37.18870000,127.32620000,37.51559000,127.14976000
od_000322,322,wh_3ffb248ed9,cu_d02bcf22a8,양지RDC,하남상사,37.18870000,127.32620000,37.53375000,127.22656000
od_000323,323,wh_3ffb248ed9,cu_75cbf1be52,양지RDC,현대밧데리,37.18870000,127.32620000,37.23803000,127.20935000
od_000324,324,wh_3ffb248ed9,cu_a718bfd53b,양지RDC,천현점 현대자동차,37.18870000,127.32620000,37.53435000,127.21264000
od_000325,325,wh_3ffb248ed9,cu_a8849fa671,양지RDC,한국타이어 분당판매,37.18870000,127.32620000,37.36980000,127.11414000
od_000326,326,wh_3ffb248ed9,cu_56a244bbc0,양지RDC,건우상사,37.18870000,127.32620000,37.53375000,127.22656000
od_000327,327,wh_3ffb248ed9,cu_0a07cdcbb9,양지RDC,타이어테크 장호원점,37.18870000,127.32620000,37.11574000,127.60916000
od_000328,328,wh_3ffb248ed9,cu_72f4dc02f5,양지RDC,새벽을 여는 사람들,37.18870000,127.32620000,37.22585000,127.25325000
od_000329,329,wh_3ffb248ed9,cu_ca457c46c7,양지RDC,그린타이어,37.18870000,127.32620000,37.14526570,127.07108950
od_000330,330,wh_3ffb248ed9,cu_ad9dfcb328,양지RDC,넥센타이어송탄대리점,37.18870000,127.32620000,37.08311000,127.05736000
od_000331,331,wh_3ffb248ed9,cu_b1765fc715,양지RDC,뉴서신상사,37.18870000,127.32620000,37.21739000,126.83068000
od_000332,332,wh_3ffb248ed9,cu_77f16a606a,양지RDC,다일종합타이어,37.18870000,127.32620000,37.05546000,127.04185000
od_000333,333,wh_3ffb248ed9,cu_ffa3e705a8,양지RDC,동화상사,37.18870000,127.32620000,37.24783000,126.89221000
od_000334,334,wh_3ffb248ed9,cu_aeced7ea62,양지RDC,로켓트카정비센타,37.18870000,127.32620000,37.13717000,127.07345000
od_000335,335,wh_3ffb248ed9,cu_b517402a5b,양지RDC,마스타3급공업사,37.18870000,127.32620000,37.18079000,126.84920000
od_000336,336,wh_3ffb248ed9,cu_402c9e3bcc,양지RDC,미래카센타세차장,37.18870000,127.32620000,37.21315000,126.73438000
od_000337,337,wh_3ffb248ed9,cu_a2f19b0f07,양지RDC,발안카센타,37.18870000,127.32620000,37.12914000,126.90967000
od_000338,338,wh_3ffb248ed9,cu_44c8739f40,양지RDC,신성자동차공업사,37.18870000,127.32620000,37.30407000,127.00106000
od_000339,339,wh_3ffb248ed9,cu_085c54ac79,양지RDC,안중현대자동차학원,37.18870000,127.32620000,36.99029000,126.91516000
od_000340,340,wh_3ffb248ed9,cu_d1ebd1ab51,양지RDC,우리판매,37.18870000,127.32620000,37.25791000,127.02918000
od_000341,341,wh_3ffb248ed9,cu_9b5688675e,양지RDC,유신카센타,37.18870000,127.32620000,37.13249000,126.91032000
od_000342,342,wh_3ffb248ed9,cu_abc78edef8,양지RDC,이레카크리닉,37.18870000,127.32620000,37.19887000,126.94001000
od_000343,343,wh_3ffb248ed9,cu_198f2753fc,양지RDC,자동차쉼터,37.18870000,127.32620000,37.15326000,127.07417000
od_000344,344,wh_3ffb248ed9,cu_a08c6f2990,양지RDC,타이어테크 해병대점(종합타이어직매장),37.18870000,127.32620000,37.17778000,126.93568000
od_000345,345,wh_3ffb248ed9,cu_4a1d4d8ef4,양지RDC,주식회사주왕,37.18870000,127.32620000,37.24855000,127.08046000
od_000346,346,wh_3ffb248ed9,cu_8137bdf285,양지RDC,카플러스,37.18870000,127.32620000,37.31995000,126.98843000
od_000347,347,wh_3ffb248ed9,cu_4b123056ea,양지RDC,타이어나라,37.18870000,127.32620000,37.22112000,126.95097000
od_000348,348,wh_3ffb248ed9,cu_3c29ce0021,양지RDC,타이어나라,37.18870000,127.32620000,37.20005000,127.00938000
od_000349,349,wh_3ffb248ed9,cu_d96039f7c5,양지RDC,타이어나라,37.18870000,127.32620000,37.13607000,127.03472000
od_000350,350,wh_3ffb248ed9,cu_0e35ff9e90,양지RDC,타이어드림,37.18870000,127.32620000,37.09809000,127.06381000
od_000351,351,wh_3ffb248ed9,cu_4f3fa80c31,양지RDC,타이어마켓,37.18870000,127.32620000,37.23159000,127.06615000
od_000352,352,wh_3ffb248ed9,cu_077f649b2f,양지RDC,타이어매니저,37.18870000,127.32620000,37.25815000,126.99660000
od_000353,353,wh_3ffb248ed9,cu_d440c4aaf6,양지RDC,타이어뱅크 고색점,37.18870000,127.32620000,37.24989000,126.97676000
od_000354,354,wh_3ffb248ed9,cu_dccd3bfba3,양지RDC,타이어뱅크 남수원점,37.18870000,127.32620000,37.25049000,127.01833000
od_000355,355,wh_3ffb248ed9,cu_1995d8d7d4,양지RDC,타이어뱅크 남평택점,37.18870000,127.32620000,36.97701000,127.07750000
od_000356,356,wh_3ffb248ed9,cu_c270cef343,양지RDC,타이어뱅크 동수원,37.18870000,127.32620000,37.27531000,127.03832000
od_000357,357,wh_3ffb248ed9,cu_9c9297f213,양지RDC,타이어뱅크 봉담,37.18870000,127.32620000,37.23815000,126.96144000
